timestamp,open,high,low,close,volume,close_change_1,close_change_2,close_change_3,close_change_4,close_change_5,sma_10,sma_20,ema_10,macd,macd_signal,macd_diff,rsi,bb_high,bb_low,bb_mid,volatility,volume_sma,volume_ratio,ema_3,ema_5,price_mom_3,price_mom_5,rsi_5,rsi_7,volatility_5,volatility_10,volume_spike,volume_trend,price_vs_ema3,price_vs_ema5,body_size,upper_shadow,lower_shadow,nearest_support,nearest_resistance,distance_to_support_pct,distance_to_resistance_pct,num_support_touches,num_resistance_touches,upper_trendline_slope,lower_trendline_slope,price_vs_upper_trendline_pct,price_vs_lower_trendline_pct,rsi_bullish_divergence,rsi_bearish_divergence,macd_bullish_divergence,macd_bearish_divergence,double_top,double_bottom,higher_highs_lows,lower_highs_lows,volume_ma_ratio,volume_price_correlation,price_volume_trend,total_range,body_to_range_ratio,upper_shadow_ratio,lower_shadow_ratio,bullish_engulfing,bearish_engulfing,hammer,shooting_star,doji,distance_from_recent_high_pct,bearish_candle_count,red_candle_volume_ratio,strong_selling_pressure,price_momentum_near_resistance,rsi_from_recent_peak,consecutive_up_candles,rsi_raw,rsi_deviation,rsi_direction,rsi_extreme,macd_strength,macd_direction,macd_divergence_abs,price_distance_ma20,price_direction_ma20,price_distance_ma50,price_direction_ma50,atr,atr_pct,negative_momentum,negative_acceleration,down_candle,down_candle_ratio,down_candle_body,lower_low,lower_low_streak,near_resistance,rejection_from_resistance,resistance_rejection_count,bearish_divergence,price_up,volume_on_decline,volume_on_advance,volume_decline_ratio,distribution_signal,bear_market_strength,ema_12,trend_strength,downtrend_confirmed,downside_volatility,upside_volatility,volatility_asymmetry,below_support,support_breakdown,panic_selling,ma_200,ema_200,ma_20,price_vs_ma200,golden_cross,death_cross,ma_cross_strength,volume_ma_200,volume_regime,atr_200,volatility_regime,rsi_200,rsi_trend,bb_mid_200,bb_width_200,bb_position_200,bb_width,bb_squeeze,support_200,resistance_200,distance_to_support_200,distance_to_resistance_200,major_support_confluence,momentum_200,roc_200,vp_poc,vp_value_area_high,vp_value_area_low,vp_distance_to_poc_pct,vp_in_value_area,vp_percentile,vp_volume_imbalance,vwap,vwap_distance_pct,vwap_above,vwap_band_position,vp_value_area_width_pct,vp_price_in_va_position,vp_poc_momentum,vp_va_midpoint_momentum,vp_strong_buy_pressure,vp_strong_sell_pressure,vp_poc_distance_normalized,vp_above_va_breakout,vp_below_va_breakout,vwap_momentum,vwap_vs_ma20,vwap_distance_normalized,vwap_cross_up,vwap_cross_down,vwap_overbought,vwap_oversold,vwap_bullish_divergence,vwap_bearish_divergence,vp_vwap_bullish_confluence,vp_vwap_bearish_confluence,vp_vwap_alignment,vwap_near_vp_support,vwap_near_vp_resistance,institutional_activity_zone,vp_vwap_trend_alignment,vp_efficiency,volume_surge,price_vs_ma20,price_vs_ma50,returns,volatility_20,rsi_slope,rsi_overbought,rsi_oversold,rsi_divergence,macd_histogram_slope,macd_crossover,macd_crossunder,higher_high,price_acceleration,near_support,bb_position
2025-10-26 10:25:00,112295.8,112350.0,112270.0,112280.4,9.8087,-0.00013535703981293334,-0.00045312392894958364,-0.000547435996720691,1.9594186583038464e-05,-0.0006079287076753426,112336.8,112165.625,112292.69087705495,151.49429770439747,166.4668924029693,-14.97259469857184,58.82976647556109,112774.30244783261,111556.94755216739,112165.625,0.0014636877066612215,75.07794,1.3821364665622975,112297.52150409142,112308.50445064198,-0.000547435996720691,-0.0006079287076753426,45.82437566495832,51.96197746084485,0.0004387524294621823,0.000647368381813699,0.32256229302798195,0.4735960186697191,-0.00015246555633733258,-0.0002502432988441874,15.400000000008731,54.19999999999709,10.39999999999418,111661.1,112750.0,0.5515655448323914,0.41823862401630724,13,1,20.759020408162797,16.99456902761099,-0.12085013983572097,0.05556133554562001,0,0,0,0,0,1,0,0,0.13064689840983917,0.5152392522132188,0,80.0,0.19250000000010914,0.6774999999999636,0.12999999999992723,0,0,0,1,0,-0.4164966740576548,3,0.6160589169001591,1,-0.0006079287076753261,-29.373682799270128,0,58.829766476832276,8.829766476832276,1.0,0.0,14.972594696172393,-1.0,14.972594696172393,0.001023263589000589,1.0,0.0037870027354081686,1.0,143.36161940601735,0.0012768178542828254,0.0006079287076753426,-0.0,1.0,0.6,15.400000000008731,0.0,4.0,0,1.0,6.0,0.0,0.0,9.8087,0.0,1.1139901103145706,0.0,0.0,112274.40331650357,0.0013492497140181617,0.0,0.0004985302956756272,0.001154390573660378,0.0,1.0,0.0,0.0,111585.8315,111642.93444183163,112165.625,0.006224522331045174,0.0,0.0,0.005195941923863334,20.394925,0.48093827263400085,86.37785425576566,0.0,54.409735955028125,4.420030520532961,111585.83150000007,0.009024908689559706,1.1897047433006427,0.010853190500518008,0.0,111199.5,112750.0,0.009626791497002097,0.004182386240163072,0.0,0.008808625336927278,0.8808625336927278,112401.1375,112750.0,111587.125,-0.0010753212493008835,1.0,0.6971299580780356,-0.46855346214693183,111712.99065878567,0.00505350302647948,1.0,0.5,0.010345758289145428,0.5961732774373295,0.007644890349690181,0.003467720066312685,0.0,1.0,-0.8421883837816798,0.0,0.0,0.00018837985538011637,-0.004035410503122791,3.957888444103198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004061493087373144,1.0,0.0,0.0,1.0,49.15029392310757,0.0,0.006275505277835229,0.006224522331045174,-0.001009971464298265,0.0010256383317486693,0.3630893803449169,0.0,0.0,0,0,0.0,0.0,0.0,346.3999999999942,0,0.5
2025-10-26 10:30:00,112280.6,112301.5,112167.0,112167.0,26.2864,-0.001009971464298265,-0.0011451917973633874,-0.0014626377510097432,-0.0015568545662837385,-0.000990397067284654,112325.54,112185.33,112269.83799031768,131.7047119425406,159.5144563108836,-27.80974436834299,52.53952079645968,112766.78410859329,111603.87589140671,112185.33,0.0014879575206419803,75.713405,1.3821364665622975,112232.26075204571,112261.336300428,-0.0014626377510097432,-0.000990397067284654,30.92090971661024,40.82700037378869,0.0005643724434106723,0.0007196001475323092,0.8827812256521853,0.5022220848462006,-0.000581479439230845,-0.0008403276099933319,113.60000000000582,20.89999999999418,0.0,111661.1,112750.0,0.45102391969116956,0.5197607139354713,13,1,20.95092436974775,17.378223289315553,-0.2412336707128872,-0.06837901867527302,0,0,0,0,0,1,0,0,0.3471829063822979,0.49531304785378866,-1,134.5,0.8446096654275526,0.15539033457244744,0.0,0,0,0,0,0,-0.5170731707317073,4,0.5269608901571663,0,-0.0009903970672846295,-35.66392847837153,0,52.53952079937301,2.5395207993730082,1.0,0.0,27.809744366120725,-1.0,27.809744366120725,0.00016339034702667226,-1.0,0.002662718624667325,1.0,142.72864659130184,0.0012724655789251905,0.000990397067284654,98.19999999998254,1.0,0.6,113.60000000000582,1.0,4.0,0,1.0,6.0,0.0,0.0,26.2864,0.0,0.8403576030790966,0.0,0.0,112257.87972934918,0.0011741841346919457,0.0,0.0005140792037082449,0.001154390573660378,0.0,1.0,0.0,0.0,111590.4165,111648.14902449997,112185.33,0.005166962523166076,0.0,0.0,0.0053312239407225,20.434183,1.2863934907502785,86.61846498448682,0.0,53.7087179227704,-1.1691971263107135,111590.41650000008,0.00910278022385022,1.0676246592911744,0.010365956201597954,0.0,111199.5,112750.0,0.008625531573457435,0.005197607139354713,0.0,0.008242696629213508,0.8242696629213508,112401.1375,112750.0,111587.125,-0.0020874009289719533,1.0,0.6239922605611093,-0.466910050700625,111716.06357392219,0.004020223649360412,1.0,0.5,0.010345758289145428,0.49865634741476955,0.007644890349690181,0.003467720066312685,0.0,1.0,-1.6404379022113285,0.0,0.0,0.00017400020380997638,-0.00418295713064989,3.1593965290727217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004034097575938974,1.0,0.0,0.0,1.0,49.15029392310757,0.0,0.006275505277835229,0.005166962523166076,-0.001009971464298265,0.0010256383317486693,0.3630893803449169,0.0,0.0,0,0,0.0,0.0,0.0,346.3999999999942,0,0.5
2025-10-26 10:35:00,112167.0,112414.2,112141.8,112400.0,94.5306,0.002077259800119524,0.0010651903626992532,0.0009296891418719699,0.0006115837705074068,0.0005171712424305586,112329.21,112218.98000000001,112293.5038102599,133.2860369217815,154.2687724330632,-20.982735511281703,61.61990253718441,112767.3985941414,111670.56140585862,112218.98000000001,0.0015393479255427262,79.677345,1.3821364665622975,112316.13037602286,112307.55753361867,0.0009296891418719699,0.0005171712424305586,62.36091694842005,60.90787401456862,0.001162889362400266,0.0009723378044763992,2.537197500233507,1.0641414166100482,0.0007467282187905788,0.0008231188391186757,233.0,14.19999999999709,25.19999999999709,111661.1,112750.0,0.6573843416370055,0.3113879003558719,13,1,21.04328451380574,17.487255702280518,-0.04875423051778859,0.12459161885401361,0,0,0,0,0,0,0,0,1.1864175444098948,0.47751830142686813,1,272.3999999999942,0.8553597650514133,0.05212922173273639,0.09251101321585033,0,0,0,0,0,-0.31042128603104213,0,0.4566273433344184,0,0.0005171712424305253,-26.583546737646806,1,61.61990253746469,11.61990253746469,1.0,0.0,20.98273550921283,-1.0,20.98273550921283,0.0016130961090538294,1.0,0.004598289476570312,1.0,151.99088612049414,0.0013522320829225457,-0.0,-0.0,0.0,0.6,0.0,1.0,4.0,0,0.0,6.0,1.0,1.0,0.0,94.5306,0.810593352151008,0.0,0.0,112279.74438637237,0.0011858188329210457,0.0,0.0005140792037082449,0.0011875335729026966,0.0,1.0,0.0,0.0,111595.77350000001,111655.63012873381,112218.98000000001,0.007206603572670158,0.0,0.0,0.005584499129799035,20.880093000000002,4.527307421475565,87.54737265956436,0.0,54.90840492932224,6.711497607862171,111595.77350000007,0.009305148514511637,1.2744748578091725,0.009774079111543927,0.0,111199.5,112750.0,0.010680604982206406,0.003113879003558719,0.0,0.009623762447385387,0.9623762447385387,112323.6125,112750.0,111587.125,0.0006796040925266645,1.0,0.7742663656884876,-0.27167064583571765,111725.58985393208,0.006000090267508212,1.0,0.5,0.01035289886175981,0.6990218209179233,0.006949900317900326,0.003467720066312685,0.0,1.0,0.5025794394701161,0.0,0.0,0.00019658537732847314,-0.004396672880718872,4.437174579398315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003949169323338017,1.0,0.0,0.0,1.0,49.13305012677369,0.0,0.006275505277835229,0.007206603572670158,0.002077259800119524,0.0010256383317486693,0.3630893803449169,0.0,0.0,0,0,0.0,0.0,1.0,346.3999999999942,0,0.5
2025-10-26 10:40:00,112399.8,112410.8,112348.9,112367.9,26.5606,-0.0002855871886121575,0.0017910793727209384,0.0007792989693660157,0.0006438364459515622,0.00032582192140551136,112329.1,112252.71,112307.03039021263,130.44535379245644,149.50408870494186,-19.05873491248542,59.91903461659584,112748.06809633035,111757.35190366967,112252.71,0.00153902131315652,79.450845,1.3821364665622975,112342.01518801143,112327.67168907911,0.0007792989693660157,0.00032582192140551136,57.82843008205253,57.757491819364965,0.0011741324881795454,0.0009774624361387294,0.7315595251801174,1.2559913672836616,0.00023041078571758047,0.0003581335775589775,31.90000000000873,11.0,19.0,112141.8,112750.0,0.2012140477841014,0.34004373135032856,4,1,21.383342136855433,17.613325330131172,-0.09989082690853676,0.08267681791837987,0,0,0,0,0,0,0,0,0.33430229722541027,0.45316309319289383,0,61.90000000000873,0.5153473344104076,0.17770597738285054,0.30694668820674187,0,0,0,0,0,-0.3388913525498943,1,0.44769486819788157,0,0.0003258219214056213,-28.284414658235377,0,59.919034617246446,9.919034617246446,1.0,0.0,19.05873491056255,-1.0,19.05873491056255,0.0010261667624771622,1.0,0.004167179542924428,1.0,145.55582282617374,0.0012953505656524127,-0.0,265.1000000000058,1.0,0.7,31.90000000000873,0.0,3.0,0,1.0,7.0,1.0,0.0,26.5606,0.0,1.1563468064044697,0.0,0.0,112293.30678846894,0.0011608773830998744,0.0,0.0005060042998007762,0.0011875335729026966,0.0,1.0,0.0,0.0,111601.29699999999,111662.71739113447,112252.71,0.006869122676952427,0.0,0.0,0.005836966213753009,20.980211,1.2659834545991935,87.41913579626659,0.0,54.71207885017952,5.206955766416314,111601.29700000006,0.0094687362273681,1.2254529550730857,0.008825766368512376,0.0,111199.5,112750.0,0.010397987325561787,0.0034004373135032855,0.0,0.009928709582323725,0.9928709582323725,112323.6125,112750.0,111587.125,0.0003941294622395833,1.0,0.7535633666559137,-0.2601421027894115,111728.60702183847,0.005689284734888914,1.0,0.5,0.01035289886175981,0.6714178222078272,0.006949900317900326,0.003467720066312685,0.0,1.0,0.30426468499252063,0.0,0.0,0.0001827218003733755,-0.004668956127308963,4.392080759091952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003922270807041231,1.0,0.0,0.0,1.0,49.13305012677369,0.0,0.006275505277835229,0.006869122676952427,-0.0002855871886121575,0.0010256383317486693,0.3630893803449169,0.0,0.0,0,0,0.0,0.0,0.0,-265.1000000000058,0,0.5
2025-10-26 10:45:00,112367.9,112459.2,112353.3,112459.2,79.8882,0.0008125096224100847,0.0005266903914591392,0.002605044264355705,0.0015924417796873147,0.0014568691916689858,112327.01999999999,112291.33499999999,112334.69759199215,134.0163814969128,146.40654726333605,-12.390165766423252,63.04360035625048,112720.13126992315,111862.53873007683,112291.33499999999,0.0015405905017600397,82.81442,1.3821364665622975,112400.6075940057,112371.51445938608,0.002605044264355705,0.0014568691916689858,66.48806091383705,63.94563300043782,0.00119053068544355,0.0009591674114234807,1.6848754294536101,1.5181213913067386,0.0005212819329761032,0.0007803182242027524,91.30000000000291,0.0,14.599999999991269,112141.8,112750.0,0.2822356908105288,0.2585826682032265,4,1,21.7910876350535,18.169911164465457,-0.04150548349430604,0.13697702393954092,0,0,0,0,1,1,0,1,0.9646653324384811,0.4251102143673527,1,105.89999999999418,0.8621340887630589,0.0,0.1378659112369412,0,0,0,0,0,-0.25791574279379414,0,0.536252704328613,0,0.0014568691916690526,-25.159848918580735,1,63.043600356209986,13.043600356209986,1.0,0.0,12.390165764640471,-1.0,12.390165764640471,0.001494906085140098,1.0,0.004819109561676905,1.0,142.7232640528752,0.0012691115004630586,-0.0,-0.0,0.0,0.7,0.0,0.0,3.0,0,0.0,7.0,0.0,1.0,0.0,79.8882,0.9058567702031123,0.0,0.0,112318.82882101217,0.001191688909448141,0.0,0.0005060042998007762,0.0011843454175810698,0.0,1.0,0.0,0.0,111607.119,111670.6425912227,112291.33499999999,0.007634647391982146,0.0,0.0,0.006130576670471941,21.3506355,3.7417246901151957,87.51154011728522,0.0,55.170271312530595,7.873329043719885,111607.11900000006,0.009681306967820153,1.2885967687377897,0.007637210296852342,0.0,111199.5,112750.0,0.01120139570617608,0.002585826682032265,0.0,0.010462303719490862,1.0462303719490862,112323.6125,112750.0,111587.125,0.001205659474725004,1.0,0.8124475975491758,-0.24573268616195215,111738.07309435299,0.006412342481957942,1.0,0.5,0.01035289886175981,0.7499301300655032,-0.0006897172192763534,0.0003456931163705601,0.0,1.0,0.9500027218135089,0.0,0.0,0.00023873345500247112,-0.0049270222466141255,5.052623015673547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038378793135287574,1.0,0.0,0.0,0.0,49.13305012677369,0.0,0.006275505277835229,0.007634647391982146,0.0008125096224100847,0.0010256383317486693,3.5013598532635988,0.0,0.0,0,0,0.0,0.0,1.0,123.40000000000873,0,0.5
2025-10-26 10:50:00,112459.2,112462.7,112418.8,112418.8,17.0103,-0.0003592413959906393,0.00045297633932839254,0.00016725978647680328,0.002244867028627029,0.0012326283126886661,112334.03,112329.22,112349.98893890266,132.0641509919078,143.53806800905042,-11.473917017142611,60.78548236219551,112648.49320964969,112009.94679035031,112329.22,0.001543416724736651,82.92677,1.3821364665622975,112409.70379700285,112387.2763062574,0.00016725978647680328,0.0012326283126886661,59.70660998640615,59.4497218418363,0.0012145788441401165,0.0008825695942925595,0.3481777382232645,1.0383799674135048,8.092008687775405e-05,0.0002804916604323272,40.39999999999418,3.5,0.0,112141.8,112750.0,0.24640006831597563,0.29461264486010974,4,1,22.08087875150085,18.620509003601654,-0.09968119937522342,0.07629953389309553,0,0,0,0,0,1,0,0,0.20512435248593427,0.38976612426840285,0,43.89999999999418,0.9202733485193516,0.07972665148064838,0.0,0,0,0,0,0,-0.2937472283813721,1,0.4753015989269633,0,0.001232628312688668,-27.417966912635706,0,60.785482362602686,10.785482362602686,1.0,0.0,11.473917015506828,-1.0,11.473917015506828,0.0007974772726099384,1.0,0.0043046733773731164,1.0,135.66445947766942,0.0012067773315287962,-0.0,131.6999999999971,1.0,0.7,40.39999999999418,0.0,2.0,0,1.0,7.0,0.0,0.0,17.0103,0.0,0.7116383927025914,0.0,0.0,112334.20900239491,0.0011747514731100643,0.0,0.0005016635888689785,0.0011843454175810698,0.0,1.0,0.0,0.0,111612.2825,111678.08694354886,112329.22,0.007226064031080107,0.0,0.0,0.006423464191765812,21.3455695,0.7969007338970272,87.29348241669877,0.0,54.923150964777165,5.862331397418345,111612.28250000006,0.009879373456836064,1.2314293829108651,0.005684597644711852,0.0,111199.5,112750.0,0.010846050660565695,0.0029461264486010975,0.0,0.009271354325180559,0.9271354325180559,112323.6125,112750.0,111587.125,0.0008467222564197448,1.0,0.7863914866172221,-0.20872309958769314,111740.21877707135,0.00603618988041727,1.0,0.5,0.01035289886175981,0.7151886488229013,-0.0006897172192763534,0.0,0.0,1.0,0.7016391210988107,0.0,0.0,0.00024373278456790715,-0.005243526332050123,5.001908158632344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003818750221824855,1.0,0.0,0.0,0.0,49.13305012677369,0.0,0.006275505277835229,0.007226064031080107,-0.0003592413959906393,0.0010256383317486693,-0.2781400583296332,0.0,0.0,0,0,0.0,0.0,1.0,-131.6999999999971,0,0.5
2025-10-26 10:55:00,112418.8,112445.0,112371.1,112434.5,30.4308,0.00013965635641022267,-0.0002196352099249621,0.0005926959567634782,0.0003069395017794019,0.0023848368949870302,112349.66,112362.625,112365.3545863749,130.28204275018652,140.88686295727763,-10.604820207091109,61.36463575631312,112553.24323496196,112172.00676503804,112362.625,0.0015373200464172327,83.67984,1.3821364665622975,112422.10189850142,112403.01753750493,0.0005926959567634782,0.0023848368949870302,61.60873759670303,60.70239561017843,0.0010084688553237589,0.0008485933639433059,0.6124856845550185,1.0682763472349295,0.00011028170874949498,0.0002800855634019439,15.69999999999709,10.5,47.69999999999709,112141.8,112750.0,0.260329347308875,0.2806078205532999,4,1,22.28095078031222,19.09637454981981,-0.10604951762840684,0.06336351296054582,0,0,0,0,0,1,0,0,0.3636574830927019,0.39406662070327075,1,73.89999999999418,0.21244925575099224,0.14208389715833325,0.6454668470906745,0,0,1,0,0,-0.2798226164079823,0,0.4157644486924189,0,0.002384836894986939,-26.838813518518094,1,61.36463575660154,11.364635756601537,1.0,0.0,10.604820205584588,-1.0,10.604820205584588,0.0006396699970297062,1.0,0.0042862899015431105,1.0,131.25271237212118,0.0011673704456561036,-0.0,-0.0,0.0,0.6,0.0,1.0,2.0,0,0.0,6.0,0.0,1.0,0.0,30.4308,0.5165752583834335,0.0,0.0,112349.63838664185,0.0011587372440684629,0.0,0.0005016635888689785,0.001181285578488822,0.0,1.0,0.0,0.0,111617.5495,111685.613441623,112362.625,0.00731919401258676,0.0,0.0,0.006675254055814998,21.4494045,1.4187247016578013,87.22651500461525,0.0,55.00187240592982,6.362763350383304,111617.54950000005,0.0100774539457443,1.226293967900208,0.003392911745937628,1.0,111199.5,112750.0,0.010984173007395417,0.002806078205532999,0.0,0.009457618931757672,0.9457618931757672,112401.1375,112750.0,111587.125,0.0002967283173759203,1.0,0.7965172524991938,-0.4258650515224392,111743.76037494566,0.006143484651546801,1.0,0.5,0.010345758289145428,0.7286896699988624,0.0,0.0,0.0,1.0,0.2541852015027058,0.0,0.0,0.0002479213833481708,-0.005507744457325902,5.262668888132641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003787176331642289,1.0,0.0,0.0,0.0,49.15029392310757,0.0,0.006275505277835229,0.00731919401258676,0.00013965635641022267,0.0010256383317486693,0.4818670465724277,0.0,0.0,0,0,0.0,0.0,0.0,56.09999999999127,0,0.5
2025-10-26 11:00:00,112434.7,112531.6,112434.3,112446.4,48.8037,0.00010583939982833357,0.00024551053738330886,-0.00011381905615548416,0.0006985980871760944,0.0004128113879002804,112360.10999999999,112370.01000000001,112380.09011612492,128.35039620466705,138.37956960675552,-10.029173402088475,61.82484938966953,112561.59164734655,112178.42835265347,112370.01000000001,0.0011223653657599663,70.527455,1.3821364665622975,112434.25094925071,112417.47835833662,-0.00011381905615548416,0.0004128113879002804,63.252325821380396,61.747355705850026,0.00046565791446508137,0.0008351800862300833,1.203878662177789,0.8247558376587151,0.00010805471328100081,0.0002572699733682199,11.69999999999709,85.20000000001164,0.39999999999417923,112141.8,112750.0,0.27088461702641553,0.2699953044294934,4,1,22.40153661464687,19.397834333733332,-0.11333682863430387,0.052036547626131635,0,0,0,0,1,1,0,1,0.6919815836258376,0.5866668794006902,1,97.30000000000291,0.12024665981497162,0.875642343268336,0.0041109969166923666,0,0,0,1,0,-0.269268292682932,0,0.3406196003317355,1,0.00041281138790030407,-26.378599885161684,2,61.82484938986597,11.824849389865967,1.0,0.0,10.029173400696976,-1.0,10.029173400696976,0.0006798077173792622,1.0,0.0042305134060447915,1.0,128.8275186312556,0.0011456793515066343,-0.0,3.8000000000029104,0.0,0.6,0.0,0.0,1.0,0,0.0,6.0,0.0,1.0,0.0,48.8037,0.5335223314656132,0.0,0.0,112364.52478869696,0.0011414362409754492,0.0,0.0005016635888689785,0.0011858691158253077,0.0,1.0,0.0,0.0,111622.7825,111693.18345712924,112370.01000000001,0.00737857883089407,0.0,0.0,0.006694220330872043,21.664258,2.2527288956769254,87.27688242959219,0.0,55.06165582925943,6.763193560410102,111622.78250000003,0.01027701072301708,1.2179693618853826,0.0034098359068258127,1.0,111199.5,112750.0,0.011088838771183374,0.0026999530442949338,0.0,0.00939498993714527,0.939498993714527,112401.1375,112750.0,111587.125,0.00040252511418771157,1.0,0.8041921960657815,-0.40791080884848324,111752.18174533897,0.006173770388923323,1.0,0.5,0.010345758289145428,0.738922928087645,0.0006901932574505665,0.0,0.0,1.0,0.3513418292161633,0.0,0.0,0.00023801074974549863,-0.005498159648299778,5.388741485067625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037120985183440617,1.0,0.0,0.0,1.0,49.15029392310757,0.0,0.006275505277835229,0.00737857883089407,0.00010583939982833357,0.0010256383317486693,-0.40625032219364954,0.0,0.0,0,0,0.0,0.0,1.0,-3.8000000000029104,0,0.5
2025-10-26 11:05:00,112446.4,112500.1,112381.8,112457.1,31.3351,9.515644787216893e-05,0.00020100591900185094,0.000340690347166106,-1.8673438900385086e-05,0.0007938210111606558,112372.69000000002,112361.13,112394.09191319312,126.22787658974994,135.9492310033544,-9.721354413604473,62.260156799842875,112515.7032331292,112206.55676687081,112361.13,0.0008872158838095113,56.00689500000001,1.3821364665622975,112445.67547462536,112430.68557222442,0.000340690347166106,0.0007938210111606558,64.93937265876528,62.78543419580264,0.00041920310206184285,0.0008325951261382514,0.7551787479617346,0.9474633648173025,0.00010160039793817223,0.00023493966652560934,10.700000000011642,43.0,64.59999999999127,112141.8,112750.0,0.2803735824594471,0.2604548756814769,4,1,22.546876350540217,19.756849939975744,-0.12449845046577099,0.037145121589197076,0,0,0,0,0,1,0,0,0.5594864703711926,0.1120903758264341,0,118.30000000000291,0.09044801352503279,0.3634826711749699,0.5460693152999972,0,0,0,0,1,-0.25977827050997265,0,0.3479064637786227,0,0.0007938210111607643,-25.94329247498834,3,62.2601567999543,12.260156799954302,1.0,0.0,9.721354412316657,-1.0,9.721354412316657,0.000854120993621203,1.0,0.004167536681902171,1.0,128.07555301473755,0.0011388836544312234,-0.0,1.1999999999825377,0.0,0.5,0.0,1.0,2.0,0,0.0,5.0,0.0,1.0,0.0,31.3351,0.3649755568997316,0.0,0.0015767787369255215,112378.76712889742,0.0011224535980085917,0.0,0.0005016635888689785,0.0011931358655840134,0.0,1.0,0.0,0.0,111627.26800000001,111700.7846167598,112361.13,0.007433954219859567,0.0,0.0,0.006574218048586423,21.669962,1.446015456787603,87.43199801744424,0.0,55.1155443218765,7.144612477966376,111627.26800000004,0.010489344060786613,1.2087148802421703,0.0027513648768040183,1.0,111199.5,112750.0,0.011182931091056107,0.002604548756814769,0.0,0.008041412692721517,0.8041412692721517,112401.1375,112750.0,111587.125,0.000497634208956204,1.0,0.8110931957433124,-0.3824707175854836,111755.76847084358,0.006236436197949452,1.0,0.5,0.010345758289145428,0.7481242609910188,0.0006901932574505665,0.0,0.0,1.0,0.43694908020242185,0.0,0.0,0.00024310201056931824,-0.005387641875410297,5.475919885312638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036801223083911365,1.0,0.0,0.0,1.0,49.15029392310757,0.0,0.006275505277835229,0.007433954219859567,9.515644787216893e-05,0.0010256383317486693,0.4915581458824552,0.0,0.0,0,0,0.0,0.0,0.0,-1.1999999999825377,0,0.5
2025-10-26 11:10:00,112457.3,112465.7,112413.6,112452.8,14.2401,-3.823680318981726e-05,5.691600620383319e-05,0.00016276142998816745,0.00030244051706662667,-5.6909528077686566e-05,112388.40999999999,112363.60500000001,112404.76611079436,122.78341960837133,133.31606872435782,-10.532649115986487,61.954413525382364,112522.32928264137,112204.88071735865,112363.60500000001,0.000755682327143981,47.332505,1.3821364665622975,112449.23773731268,112438.05704814963,0.00016276142998816745,-5.6909528077686566e-05,63.47551711590566,61.99663167078335,0.00020593155475897483,0.0008211653626775759,0.5020483711747283,0.8303006069851455,3.167885135552837e-05,0.00013112065645232835,4.5,8.39999999999418,39.19999999999709,112141.8,112750.0,0.2765604769289871,0.2642886615540005,4,1,22.637325330132178,19.938813925569736,-0.14638834774974568,0.014118141031613105,0,0,0,0,0,1,0,0,0.30085244801643185,-0.03652762704157935,0,52.09999999999127,0.08637236084454422,0.16122840690970416,0.7523992322457516,0,0,1,0,1,-0.2635920177383566,1,0.2673861484588005,0,-5.690952807768666e-05,-10.886142200074147,0,61.9544135255511,11.954413525551097,1.0,0.0,10.532649114781577,-1.0,10.532649114781577,0.0007938068558764417,1.0,0.003976236148330022,1.0,122.64872779939853,0.0010906685098049896,5.6909528077686566e-05,15.000000000014552,1.0,0.5,4.5,0.0,2.0,0,1.0,5.0,0.0,0.0,14.2401,0.0,0.3295084992931889,0.0,0.0,112390.15680137475,0.0010918662722444747,0.0,0.0005044931635967724,0.0011931358655840134,0.0,1.0,0.0,0.0,111631.6165,111708.26735689155,112363.60500000001,0.007356191066175228,0.0,0.0,0.0065571790765925776,21.2465875,0.6702299839915469,87.25533802735697,0.0,55.08886318216361,6.865550343218757,111631.61650000005,0.010693737345678304,1.1878971147676183,0.0028251902890518463,1.0,111199.5,112750.0,0.011145120441643097,0.002642886615540005,0.0,0.007794191055813915,0.7794191055813915,112401.1375,112750.0,111664.65,0.00045941497232621884,1.0,0.8083198968074833,-0.363997725401455,111757.53246083498,0.006182749910762795,1.0,0.5,0.009656041069869118,0.7261712811534822,0.0006901932574505665,0.0003455736539370591,0.0,1.0,0.4212232461777384,0.0,0.0,0.00017415162033040943,-0.005393850964153686,5.668770381012674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004008584458857927,1.0,0.0,0.0,1.0,50.87494457532993,0.0,0.006275505277835229,0.007356191066175228,-3.823680318981726e-05,0.0010256383317486693,0.19659258968974788,0.0,0.0,0,0,0.0,0.0,0.0,-15.000000000014552,0,0.5
